csn,csn_conv_index,conversation_id,title,default_model_slug,create_time,create_time_iso,n_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,recovered_id_str,recovered_id_confidence,recovered_id_date_source,recovered_id_time_source,recovered_id_comp_source,participant_id,participant_id_source,participant_id_confidence,csn_eval,n_user_messages,cognitive_engagement,query_sophistication,self_directedness,iterative_refinement,learning_orientation,agency_ownership,linguistic_production,memory_retention,metacognitive_awareness,overall_learning_quality,esperanto_usage_pct,mean_query_length,qt_translation,qt_grammar,qt_usage,qt_clarification,qt_application,qt_meta,error,id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time_participant,first_user_time_iso_participant,last_user_time_participant,last_user_time_iso_participant,duration_min
CSN11,6,675050f1-8e74-8002-8d93-b7b3e14e2c48,ID Assistance,gpt-4o,1733316849.829276,2024-12-04T12:54:09.829276+00:00,13,1733316849.832746,2024-12-04T12:54:09.832746+00:00,1733317623.015194,2024-12-04T13:07:03.015194+00:00,,,,,,04122024_1253_11,recovered_unique,high,CSN11,13,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,30.0,4.75,50.0,20.0,10.0,0.0,10.0,10.0,,04122024_1253_11,2024-12-04,12:53,11,recovered_unique,high,True,CSN11,1,13,1733316849.832746,2024-12-04T12:54:09.832746+00:00,1733317623.015194,2024-12-04T13:07:03.015194+00:00,12.88637413183848
CSN11,7,675040fe-8a4c-8002-bca7-8cda704da262,ID Summary Request,gpt-4o,1733312766.774999,2024-12-04T11:46:06.774999+00:00,26,1733312766.780677,2024-12-04T11:46:06.780677+00:00,1733313716.12663,2024-12-04T12:01:56.126630+00:00,,,,,,04122024_1146_11,imputed_from_multi_candidates,imputed_medium,CSN11,26,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,45.0,4.5,40.0,20.0,20.0,10.0,5.0,5.0,,04122024_1146_11,2024-12-04,11:46,11,imputed_from_multi_candidates,imputed_medium,True,CSN11,1,26,1733312766.780677,2024-12-04T11:46:06.780677+00:00,1733313716.12663,2024-12-04T12:01:56.126630+00:00,15.822432549794517
CSN11,8,674f46c9-7818-8002-9686-b8b8c1e64e5a,ID Assistance,gpt-4o,1733248713.811102,2024-12-03T17:58:33.811102+00:00,3,1733248713.131,2024-12-03T17:58:33.131000+00:00,1733248968.874,2024-12-03T18:02:48.874000+00:00,,,,,,03122024_1757_11,recovered_unique,high,CSN11,3,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,,03122024_1757_11,2024-12-03,17:57,11,recovered_unique,high,True,CSN11,1,3,1733248713.131,2024-12-03T17:58:33.131000+00:00,1733248968.874,2024-12-03T18:02:48.874000+00:00,4.262383333841959
CSN11,9,674f3527-9c50-8002-9cac-4adaacd30e53,ID Sharing Clarification,gpt-4o,1733244199.864798,2024-12-03T16:43:19.864798+00:00,6,1733244199.306,2024-12-03T16:43:19.306000+00:00,1733244672.253,2024-12-03T16:51:12.253000+00:00,,,,,,03122024_1643_11,imputed_from_multi_candidates,imputed_medium,CSN11,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.5,60.0,20.0,0.0,20.0,0.0,0.0,,03122024_1643_11,2024-12-03,16:43,11,imputed_from_multi_candidates,imputed_medium,True,CSN11,1,6,1733244199.306,2024-12-03T16:43:19.306000+00:00,1733244672.253,2024-12-03T16:51:12.253000+00:00,7.882450000445048
CSN11,10,674f23ae-c04c-8002-b5b2-9dec1f5889e9,Timestamp Event Summary,gpt-4o,1733239727.006576,2024-12-03T15:28:47.006576+00:00,7,1733239726.42,2024-12-03T15:28:46.420000+00:00,1733240321.235,2024-12-03T15:38:41.235000+00:00,,,,,,03122024_1528_0,synthetic_from_conv_time,synthetic_low,CSN11,7,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,80.0,7.5,20.0,40.0,20.0,0.0,20.0,0.0,,03122024_1528_0,2024-12-03,15:28,0,synthetic_from_conv_time,synthetic_low,True,CSN11;CSN2,2,16,1733239685.199,2024-12-03T15:28:05.199000+00:00,1733240321.235,2024-12-03T15:38:41.235000+00:00,10.600600000222524
CSN11,11,674f1176-2f50-8002-a787-baa1bd721b77,ID Reference Request,gpt-4o,1733235062.438809,2024-12-03T14:11:02.438809+00:00,10,1733235061.884,2024-12-03T14:11:01.884000+00:00,1733235771.047,2024-12-03T14:22:51.047000+00:00,,,,,,03122024_1345_11,recovered_unique,high,CSN11,10,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.5,40.0,4.1,20.0,30.0,10.0,10.0,20.0,10.0,,03122024_1345_11,2024-12-03,13:45,11,recovered_unique,high,True,CSN11,1,10,1733235061.884,2024-12-03T14:11:01.884000+00:00,1733235771.047,2024-12-03T14:22:51.047000+00:00,11.819383331139882
CSN11,12,674eff1e-a248-8002-8f17-456722d4a36b,ID Request Assistance,gpt-4o,1733230366.9161,2024-12-03T12:52:46.916100+00:00,3,1733230366.414,2024-12-03T12:52:46.414000+00:00,1733230961.713,2024-12-03T13:02:41.713000+00:00,,,,,,03122024_1230_11,recovered_unique,high,CSN11,3,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,5.666666666666667,100.0,0.0,0.0,0.0,0.0,0.0,,03122024_1230_11,2024-12-03,12:30,11,recovered_unique,high,True,CSN11,1,3,1733230366.414,2024-12-03T12:52:46.414000+00:00,1733230961.713,2024-12-03T13:02:41.713000+00:00,9.921650000413258
CSN11,13,674edc3d-4408-8002-b94c-6d32a573741d,Amikoj en Esperanto,gpt-4o,1733221437.500822,2024-12-03T10:23:57.500822+00:00,24,1733221437.043,2024-12-03T10:23:57.043000+00:00,1733222685.138,2024-12-03T10:44:45.138000+00:00,,,,,,03122024_1023_4,recovered_unique,low,CSN11,24,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,85.0,4.5,20.0,25.0,20.0,15.0,15.0,5.0,,03122024_1023_4,2024-12-03,10:23,4,recovered_unique,,True,CSN11,1,24,1733221437.043,2024-12-03T10:23:57.043000+00:00,1733222685.138,2024-12-03T10:44:45.138000+00:00,20.80158333381017
CSN11,14,674eefef-99c0-8002-b28c-6d1acc07e608,ID Request Summary,gpt-4o,1733226479.907213,2024-12-03T11:47:59.907213+00:00,5,1733226479.379,2024-12-03T11:47:59.379000+00:00,1733228525.603,2024-12-03T12:22:05.603000+00:00,,,,,,03122024_1115_11,recovered_unique,high,CSN11,4,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.5,25.0,6.25,50.0,25.0,0.0,0.0,25.0,0.0,,03122024_1115_11,2024-12-03,11:15,11,recovered_unique,high,True,CSN11,1,5,1733226479.379,2024-12-03T11:47:59.379000+00:00,1733228525.603,2024-12-03T12:22:05.603000+00:00,34.10373333295186
CSN11,15,674da7bf-9a08-8002-8554-d288839a3385,ID interpretation request,gpt-4o,1733142463.776413,2024-12-02T12:27:43.776413+00:00,3,1733142463.396,2024-12-02T12:27:43.396000+00:00,1733143003.334,2024-12-02T12:36:43.334000+00:00,,,,,,02122024_1200_11,recovered_unique,high,CSN11,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,7.5,50.0,50.0,0.0,0.0,0.0,0.0,,02122024_1200_11,2024-12-02,12:00,11,recovered_unique,high,True,CSN11,1,3,1733142463.396,2024-12-02T12:27:43.396000+00:00,1733143003.334,2024-12-02T12:36:43.334000+00:00,8.998966670036316
CSN13,0,6751d99a-e2b0-8007-a026-a3259819ee77,ID Correction Request,gpt-4o,1733417371.181893,2024-12-05T16:49:31.181893+00:00,9,1733417371.191022,2024-12-05T16:49:31.191022+00:00,1733417869.973154,2024-12-05T16:57:49.973154+00:00,,,,,,05122024_1649_13,recovered_unique,high,CSN13,8,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,75.0,16.625,25.0,50.0,12.5,12.5,0.0,0.0,,05122024_1649_13,2024-12-05,16:49,13,recovered_unique,high,True,CSN13,1,9,1733417371.191022,2024-12-05T16:49:31.191022+00:00,1733417869.973154,2024-12-05T16:57:49.973154+00:00,8.313035535812379
CSN13,1,6751c578-f8b0-8007-a96c-996f8af0f51c,ID Confirmation,gpt-4o,1733412217.140518,2024-12-05T15:23:37.140518+00:00,18,1733412217.144833,2024-12-05T15:23:37.144833+00:00,1733413129.529736,2024-12-05T15:38:49.529736+00:00,,,,,,05122024_1500_13,recovered_unique,high,CSN13,18,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,30.0,4.5,40.0,30.0,10.0,10.0,10.0,0.0,,05122024_1500_13,2024-12-05,15:00,13,recovered_unique,high,True,CSN13,1,18,1733412217.144833,2024-12-05T15:23:37.144833+00:00,1733413129.529736,2024-12-05T15:38:49.529736+00:00,15.206415049235028
CSN13,2,67518263-de38-8007-b0dc-7bd43af05201,ID Entry and Acknowledgement,gpt-4o,1733395044.197492,2024-12-05T10:37:24.197492+00:00,2,1733395044.203937,2024-12-05T10:37:24.203937+00:00,1733395103.279289,2024-12-05T10:38:23.279289+00:00,,,,,,05122024_1037_13,recovered_unique,high,CSN13,2,3.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,22.5,0.0,0.0,0.0,100.0,0.0,0.0,,05122024_1037_13,2024-12-05,10:37,13,recovered_unique,high,True,CSN13,1,2,1733395044.203937,2024-12-05T10:37:24.203937+00:00,1733395103.279289,2024-12-05T10:38:23.279289+00:00,0.9845891992251078
CSN13,3,67509a06-0bb8-8007-a727-fb13bf605084,ID Confirmation and Assistance,gpt-4o,1733335558.33119,2024-12-04T18:05:58.331190+00:00,2,1733335558.335275,2024-12-04T18:05:58.335275+00:00,1733335651.333729,2024-12-04T18:07:31.333729+00:00,,,,,,04122024_1730_13,recovered_unique,high,CSN13,2,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,10.5,0.0,100.0,0.0,0.0,0.0,0.0,,04122024_1730_13,2024-12-04,17:30,13,recovered_unique,high,True,CSN13,1,2,1733335558.335275,2024-12-04T18:05:58.335275+00:00,1733335651.333729,2024-12-04T18:07:31.333729+00:00,1.5499742348988852
CSN13,4,6750855a-1fd8-8007-9ed7-312a8e725b14,ID Assistance,gpt-4o,1733330266.626982,2024-12-04T16:37:46.626982+00:00,6,1733330266.675659,2024-12-04T16:37:46.675659+00:00,1733331065.559688,2024-12-04T16:51:05.559688+00:00,,,,,,04122024_1615_13,recovered_unique,high,CSN13,6,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,20.0,12.5,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1615_13,2024-12-04,16:15,13,recovered_unique,high,True,CSN13,1,6,1733330266.675659,2024-12-04T16:37:46.675659+00:00,1733331065.559688,2024-12-04T16:51:05.559688+00:00,13.31473381916682
CSN13,5,67503181-87a0-8007-9e1d-5c2822502713,Kreonado de pluraloj,gpt-4o,1733308801.713007,2024-12-04T10:40:01.713007+00:00,5,1733308801.716155,2024-12-04T10:40:01.716155+00:00,1733309084.017623,2024-12-04T10:44:44.017623+00:00,,,,,,04122024_1040_0,synthetic_from_conv_time,synthetic_low,CSN13,5,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,100.0,12.4,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1040_0,2024-12-04,10:40,0,synthetic_from_conv_time,synthetic_low,True,CSN13,1,5,1733308801.716155,2024-12-04T10:40:01.716155+00:00,1733309084.017623,2024-12-04T10:44:44.017623+00:00,4.70502446492513
CSN13,6,67502e4d-07d8-8007-b411-942a5247cab3,ID Provided,gpt-4o,1733307981.338344,2024-12-04T10:26:21.338344+00:00,15,1733307981.345474,2024-12-04T10:26:21.345474+00:00,1733308716.062392,2024-12-04T10:38:36.062392+00:00,,,,,,04122024_1000_13,recovered_unique,medium,CSN13,15,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,50.0,9.2,20.0,40.0,20.0,10.0,10.0,0.0,,04122024_1000_13,2024-12-04,10:00,13,recovered_unique,,True,CSN13,1,15,1733307981.345474,2024-12-04T10:26:21.345474+00:00,1733308716.062392,2024-12-04T10:38:36.062392+00:00,12.245281966527305
CSN13,7,6750608d-3fa8-8007-a391-af0f45cc81dd,ID Confirmation Assistance,gpt-4o,1733320845.576764,2024-12-04T14:00:45.576764+00:00,27,1733320845.583157,2024-12-04T14:00:45.583157+00:00,1733321722.981461,2024-12-04T14:15:22.981461+00:00,,,,,,04122024_1345_13,recovered_unique,high,CSN13,27,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,50.0,5.5,20.0,25.0,20.0,5.0,25.0,5.0,,04122024_1345_13,2024-12-04,13:45,13,recovered_unique,high,True,CSN13,1,27,1733320845.583157,2024-12-04T14:00:45.583157+00:00,1733321722.981461,2024-12-04T14:15:22.981461+00:00,14.623305066426594
CSN13,8,675050b1-5354-8007-bf5e-a7de1941bcfe,ID Confirmation,gpt-4o,1733316785.565406,2024-12-04T12:53:05.565406+00:00,4,1733316785.570252,2024-12-04T12:53:05.570252+00:00,1733317395.50734,2024-12-04T13:03:15.507340+00:00,,,,,,04122024_1230_13,recovered_unique,high,CSN13,4,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.5,0.0,4.25,75.0,0.0,25.0,0.0,0.0,0.0,,04122024_1230_13,2024-12-04,12:30,13,recovered_unique,high,True,CSN13,1,4,1733316785.570252,2024-12-04T12:53:05.570252+00:00,1733317395.50734,2024-12-04T13:03:15.507340+00:00,10.16561813354492
CSN13,9,67504251-2c10-8007-8d35-5cafaeaca939,ID Assistance,gpt-4o,1733313105.40961,2024-12-04T11:51:45.409610+00:00,3,1733313105.412874,2024-12-04T11:51:45.412874+00:00,1733313263.329062,2024-12-04T11:54:23.329062+00:00,,,,,,04122024_1151_13,recovered_unique,high,CSN13,3,3.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.5,0.0,8.666666666666666,50.0,0.0,0.0,50.0,0.0,0.0,,04122024_1151_13,2024-12-04,11:51,13,recovered_unique,high,True,CSN13,1,3,1733313105.412874,2024-12-04T11:51:45.412874+00:00,1733313263.329062,2024-12-04T11:54:23.329062+00:00,2.6319364666938783
CSN13,10,674f34c6-d01c-8007-8455-f7bb971cf8a3,Nottingham Events December 2024,gpt-4o,1733244103.032931,2024-12-03T16:41:43.032931+00:00,29,1733244102.409,2024-12-03T16:41:42.409000+00:00,1733244917.163,2024-12-03T16:55:17.163000+00:00,,,,,,03122024_1641_0,synthetic_from_conv_time,synthetic_low,CSN13,29,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,95.0,12.0,20.0,40.0,20.0,0.0,15.0,5.0,,03122024_1641_0,2024-12-03,16:41,0,synthetic_from_conv_time,synthetic_low,True,CSN13,1,29,1733244102.409,2024-12-03T16:41:42.409000+00:00,1733244917.163,2024-12-03T16:55:17.163000+00:00,13.57923333644867
CSN13,11,674f21dc-fe1c-8007-b2a2-a253acf76e0b,ID Confirmation,gpt-4o,1733239261.964033,2024-12-03T15:21:01.964033+00:00,8,1733239260.703,2024-12-03T15:21:00.703000+00:00,1733239982.719,2024-12-03T15:33:02.719000+00:00,,,,,,03122024_1500_13,recovered_unique,high,CSN13,8,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12.5,6.375,25.0,12.5,0.0,12.5,12.5,37.5,,03122024_1500_13,2024-12-03,15:00,13,recovered_unique,high,True,CSN13,1,8,1733239260.703,2024-12-03T15:21:00.703000+00:00,1733239982.719,2024-12-03T15:33:02.719000+00:00,12.033600000540416
CSN13,12,674f125b-6e58-8007-9f57-e4c374e7ccdb,ID Confirmation Assistance,gpt-4o,1733235291.692467,2024-12-03T14:14:51.692467+00:00,9,1733235291.145,2024-12-03T14:14:51.145000+00:00,1733235766.704,2024-12-03T14:22:46.704000+00:00,,,,,,03122024_1345_13,recovered_unique,high,CSN13,8,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,50.0,12.125,25.0,25.0,25.0,0.0,25.0,0.0,,03122024_1345_13,2024-12-03,13:45,13,recovered_unique,high,True,CSN13,1,9,1733235291.145,2024-12-03T14:14:51.145000+00:00,1733235766.704,2024-12-03T14:22:46.704000+00:00,7.925983333587647
CSN13,13,674efdb5-9978-8007-bbc0-abfc0b195656,El pájaro vuela traducción,gpt-4o-mini,1733230006.45547,2024-12-03T12:46:46.455470+00:00,14,1733230005.377,2024-12-03T12:46:45.377000+00:00,1733230798.613,2024-12-03T12:59:58.613000+00:00,,,,,,03122024_1246_0,synthetic_from_conv_time,synthetic_low,CSN13,14,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,85.0,6.5,20.0,30.0,20.0,10.0,10.0,10.0,,03122024_1246_0,2024-12-03,12:46,0,synthetic_from_conv_time,synthetic_low,True,CSN13,1,14,1733230005.377,2024-12-03T12:46:45.377000+00:00,1733230798.613,2024-12-03T12:59:58.613000+00:00,13.22059999704361
CSN13,14,674eeef3-f4fc-8007-a164-373289bb2bd1,ID Update Request,gpt-4o,1733226228.234544,2024-12-03T11:43:48.234544+00:00,30,1733226227.721,2024-12-03T11:43:47.721000+00:00,1733227026.867,2024-12-03T11:57:06.867000+00:00,,,,,,03122024_1115_13,recovered_unique,high,CSN13,30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,4.5,40.0,30.0,10.0,10.0,5.0,5.0,,03122024_1115_13,2024-12-03,11:15,13,recovered_unique,high,True,CSN13,1,30,1733226227.721,2024-12-03T11:43:47.721000+00:00,1733227026.867,2024-12-03T11:57:06.867000+00:00,13.319100002447763
CSN13,15,674edb41-d378-8007-ac81-d6774480d5cf,ID Confirmation Request,gpt-4o,1733221186.265535,2024-12-03T10:19:46.265535+00:00,9,1733221185.653,2024-12-03T10:19:45.653000+00:00,1733221803.101,2024-12-03T10:30:03.101000+00:00,,,,,,03122024_1000_13,recovered_unique,high,CSN13,9,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,25.0,6.22,50.0,25.0,12.5,12.5,0.0,0.0,,03122024_1000_13,2024-12-03,10:00,13,recovered_unique,high,True,CSN13,1,9,1733221185.653,2024-12-03T10:19:45.653000+00:00,1733221803.101,2024-12-03T10:30:03.101000+00:00,10.29079999923706
CSN13,16,674da9f5-1754-8007-957e-8d3e9ec67d30,ID Inquiry Assistance,gpt-4o,1733143029.71393,2024-12-02T12:37:09.713930+00:00,1,1733143027.599,2024-12-02T12:37:07.599000+00:00,1733143027.599,2024-12-02T12:37:07.599000+00:00,,,,,,02122024_1200_13,recovered_unique,high,CSN13,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,02122024_1200_13,2024-12-02,12:00,13,recovered_unique,high,True,CSN13,1,1,1733143027.599,2024-12-02T12:37:07.599000+00:00,1733143027.599,2024-12-02T12:37:07.599000+00:00,0.0
CSN13,17,674861b0-3b10-8007-b71d-5cc92f8a90f9,Timestamp Interpretation Query,gpt-4o,1732796848.452823,2024-11-28T12:27:28.452823+00:00,22,1732796848.057,2024-11-28T12:27:28.057000+00:00,1732797814.035,2024-11-28T12:43:34.035000+00:00,,,,,,28112024_1227_0,synthetic_from_conv_time,synthetic_low,CSN13,22,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,35.0,10.5,10.0,40.0,20.0,10.0,15.0,5.0,,28112024_1227_0,2024-11-28,12:27,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN13,2,35,1732796848.057,2024-11-28T12:27:28.057000+00:00,1732797814.035,2024-11-28T12:43:34.035000+00:00,16.0996333360672
CSN14,0,67518231-6c00-8005-adea-30729bd24064,ID Confirmation and Assistance,gpt-4o,1733394993.721643,2024-12-05T10:36:33.721643+00:00,2,1733394993.726092,2024-12-05T10:36:33.726092+00:00,1733395021.520153,2024-12-05T10:37:01.520153+00:00,,,,,,05122024_1000_14,recovered_unique,high,CSN14,2,3.0,3.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,3.0,0.0,14.0,0.0,100.0,0.0,0.0,0.0,0.0,,05122024_1000_14,2024-12-05,10:00,14,recovered_unique,high,True,CSN14,1,2,1733394993.726092,2024-12-05T10:36:33.726092+00:00,1733395021.520153,2024-12-05T10:37:01.520153+00:00,0.4632343490918477
CSN14,1,6751d75b-6688-8005-9e2e-663ac5ab1267,ID Confirmation Assistance,gpt-4o,1733416795.65526,2024-12-05T16:39:55.655260+00:00,17,1733416795.659432,2024-12-05T16:39:55.659432+00:00,1733417669.142171,2024-12-05T16:54:29.142171+00:00,,,,,,05122024_1600_14,recovered_unique,high,CSN14,17,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,47.0,3.5,50.0,20.0,10.0,10.0,10.0,0.0,,05122024_1600_14,2024-12-05,16:00,14,recovered_unique,high,True,CSN14,1,17,1733416795.659432,2024-12-05T16:39:55.659432+00:00,1733417669.142171,2024-12-05T16:54:29.142171+00:00,14.558045649528504
CSN14,2,6751c74d-e404-8005-885f-89f319b7432f,ID Update Confirmation,gpt-4o,1733412686.298655,2024-12-05T15:31:26.298655+00:00,4,1733412686.307876,2024-12-05T15:31:26.307876+00:00,1733413192.703085,2024-12-05T15:39:52.703085+00:00,,,,,,05122024_1500_14,recovered_unique,high,CSN14,4,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,,05122024_1500_14,2024-12-05,15:00,14,recovered_unique,high,True,CSN14,1,4,1733412686.307876,2024-12-05T15:31:26.307876+00:00,1733413192.703085,2024-12-05T15:39:52.703085+00:00,8.43992014726003
CSN14,3,675099a5-2d78-8005-8f31-6b42411da49d,Nottingham events weather football,gpt-4o,1733335461.37534,2024-12-04T18:04:21.375340+00:00,6,1733335461.380014,2024-12-04T18:04:21.380014+00:00,1733335654.237907,2024-12-04T18:07:34.237907+00:00,,,,,,04122024_1804_0,synthetic_from_conv_time,synthetic_low,CSN14,6,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,60.0,5.5,20.0,40.0,0.0,20.0,20.0,0.0,,04122024_1804_0,2024-12-04,18:04,0,synthetic_from_conv_time,synthetic_low,True,CSN14,1,6,1733335461.380014,2024-12-04T18:04:21.380014+00:00,1733335654.237907,2024-12-04T18:07:34.237907+00:00,3.214298216501872
CSN14,4,6750843d-fb48-8005-b676-24fdb8bae34a,ID Confirmation Assistance,gpt-4o,1733329982.574333,2024-12-04T16:33:02.574333+00:00,11,1733329982.586229,2024-12-04T16:33:02.586229+00:00,1733330732.717766,2024-12-04T16:45:32.717766+00:00,,,,,,04122024_1615_14,recovered_unique,high,CSN14,11,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,40.0,5.45,40.0,30.0,10.0,10.0,10.0,0.0,,04122024_1615_14,2024-12-04,16:15,14,recovered_unique,high,True,CSN14,1,11,1733329982.586229,2024-12-04T16:33:02.586229+00:00,1733330732.717766,2024-12-04T16:45:32.717766+00:00,12.502192282676695
CSN14,5,67507287-e5a0-8005-af63-fd44550944d6,ID Sharing Request,gpt-4o,1733325448.196442,2024-12-04T15:17:28.196442+00:00,1,1733325448.201209,2024-12-04T15:17:28.201209+00:00,1733325448.201209,2024-12-04T15:17:28.201209+00:00,,,,,,04122024_1500_14,recovered_unique,high,CSN14,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,04122024_1500_14,2024-12-04,15:00,14,recovered_unique,high,True,CSN14,1,1,1733325448.201209,2024-12-04T15:17:28.201209+00:00,1733325448.201209,2024-12-04T15:17:28.201209+00:00,0.0
CSN14,6,67506358-10c4-8005-992a-5488573a491b,ID Sharing Assistance,gpt-4o,1733321561.039603,2024-12-04T14:12:41.039603+00:00,11,1733321561.046196,2024-12-04T14:12:41.046196+00:00,1733322087.785683,2024-12-04T14:21:27.785683+00:00,,,,,,04122024_1612_14,recovered_unique,high,CSN14,11,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,60.0,6.5,70.0,20.0,0.0,0.0,10.0,0.0,,04122024_1612_14,2024-12-04,16:12,14,recovered_unique,high,True,CSN14,1,11,1733321561.046196,2024-12-04T14:12:41.046196+00:00,1733322087.785683,2024-12-04T14:21:27.785683+00:00,8.778991448879243
CSN14,7,67504fdd-e380-8005-9e57-7d2c2d334549,ID Confirmation Assistance,gpt-4o,1733316574.134695,2024-12-04T12:49:34.134695+00:00,3,1733316574.139055,2024-12-04T12:49:34.139055+00:00,1733317500.413907,2024-12-04T13:05:00.413907+00:00,,,,,,04122024_1249_14,recovered_unique,high,CSN14,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,66.0,8.666666666666666,100.0,0.0,0.0,0.0,0.0,0.0,,04122024_1249_14,2024-12-04,12:49,14,recovered_unique,high,True,CSN14,1,3,1733316574.139055,2024-12-04T12:49:34.139055+00:00,1733317500.413907,2024-12-04T13:05:00.413907+00:00,15.43791420062383
CSN14,8,67504189-7c74-8005-a28c-035875662958,Hornady Neck Turn Tool,gpt-4o,1733312905.806784,2024-12-04T11:48:25.806784+00:00,14,1733312905.812529,2024-12-04T11:48:25.812529+00:00,1733313690.348172,2024-12-04T12:01:30.348172+00:00,,,,,,04122024_1115_14,recovered_unique,high,CSN14,14,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,70.0,6.5,30.0,40.0,20.0,10.0,0.0,0.0,,04122024_1115_14,2024-12-04,11:15,14,recovered_unique,high,True,CSN14,1,14,1733312905.812529,2024-12-04T11:48:25.812529+00:00,1733313690.348172,2024-12-04T12:01:30.348172+00:00,13.075594047705332
CSN14,9,67502fcd-fbfc-8005-9cce-6735c7830e4a,ID Confirmation Assistance,gpt-4o,1733308367.273177,2024-12-04T10:32:47.273177+00:00,7,1733308367.27699,2024-12-04T10:32:47.276990+00:00,1733308940.558247,2024-12-04T10:42:20.558247+00:00,,,,,,04122024_1000_14,recovered_unique,high,CSN14,7,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.5,0.0,8.571428571428571,33.0,33.0,0.0,0.0,0.0,33.0,,04122024_1000_14,2024-12-04,10:00,14,recovered_unique,high,True,CSN14,1,7,1733308367.27699,2024-12-04T10:32:47.276990+00:00,1733308940.558247,2024-12-04T10:42:20.558247+00:00,9.55468761920929
CSN14,10,674f4836-adfc-8005-9527-3ebb13c87708,ID request summary,gpt-4o,1733249079.275044,2024-12-03T18:04:39.275044+00:00,7,1733249078.407,2024-12-03T18:04:38.407000+00:00,1733249600.094,2024-12-03T18:13:20.094000+00:00,,,,,,03122024_1804_14,recovered_unique,high,CSN14,7,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.5,43.0,13.14,33.0,33.0,0.0,33.0,0.0,0.0,,03122024_1804_14,2024-12-03,18:04,14,recovered_unique,high,True,CSN14,1,7,1733249078.407,2024-12-03T18:04:38.407000+00:00,1733249600.094,2024-12-03T18:13:20.094000+00:00,8.694783333937327
